True_Class,Pred_Class,True_Risk_pips,Pred_Risk_pips
0,1,0.3809855,0.17123973
0,0,0.36533868,0.21370643
0,0,0.34479487,0.21101914
0,0,0.3226725,0.20706274
0,1,0.27060816,0.20005691
0,1,0.25802162,0.18626487
0,1,0.21849617,0.17320074
0,0,0.21863118,0.1998735
0,0,0.2186381,0.19819805
0,1,0.13785455,0.19491918
1,1,0.1363521,0.1873119
1,1,0.11097723,0.18795747
2,1,0.13634779,0.17999598
2,1,0.1474482,0.15775357
1,1,0.14745288,0.16130081
0,1,0.17912057,0.17871901
0,1,0.17914613,0.17841223
1,1,0.17922853,0.166969
0,1,0.17916033,0.17969123
1,2,0.17921431,0.16545688
1,2,0.17923136,0.16855958
0,1,0.17914045,0.16684666
0,1,0.18864635,0.1699722
0,1,0.18861644,0.16816448
0,1,0.19168924,0.17466512
0,0,0.15529181,0.19332537
0,1,0.12683314,0.17362809
0,1,0.13485,0.16930847
0,1,0.15702322,0.17320712
0,1,0.16015476,0.17307973
0,1,0.14749497,0.17046686
0,1,0.16973081,0.15888217
0,1,0.1713361,0.15945975
0,0,0.18871216,0.1830575
0,1,0.16342981,0.17458314
0,1,0.15705809,0.18017597
0,1,0.15708551,0.16778642
0,0,0.15388276,0.18867198
0,1,0.11269305,0.17186505
0,1,0.08096395,0.16466418
0,1,0.08255934,0.15832339
0,1,0.163531,0.15687598
0,1,0.21909283,0.15592822
0,1,0.317662,0.13622543
0,1,0.36212894,0.13793144
0,1,0.36215195,0.13914621
0,1,0.3621807,0.13734567
0,1,0.35724494,0.1581213
0,1,0.33827242,0.15366635
0,0,0.34782332,0.22590485
0,0,0.3621117,0.22505495
0,0,0.374865,0.21106185
0,0,0.35744923,0.2071033
0,1,0.32754564,0.16987589
0,1,0.3054698,0.16231471
0,1,0.3280568,0.17982413
0,1,0.35682994,0.17573223
0,1,0.2818247,0.1855099
0,1,0.27710977,0.18509887
0,1,0.27071357,0.19233155
2,1,0.29476905,0.17545359
2,0,0.30116162,0.21879515
2,0,0.30120483,0.21185103
2,0,0.30129126,0.19883867
2,0,0.30132008,0.20238723
2,1,0.3014931,0.17677338
2,1,0.30152196,0.1714316
2,2,0.32239017,0.20433514
2,2,0.31769344,0.19712746
2,2,0.25686845,0.18879052
2,2,0.18653741,0.20579553
1,1,0.124257244,0.21002103
0,1,0.18156625,0.20952496
0,1,0.18945424,0.17327513
0,1,0.18951459,0.16793142
0,1,0.18957195,0.1667109
0,1,0.18952967,0.17825021
0,1,0.1895327,0.17750458
0,1,0.18946028,0.17784223
0,0,0.18941504,0.23038979
0,0,0.1862138,0.2296119
0,0,0.16238418,0.20590977
0,0,0.13692741,0.19536702
0,1,0.09878274,0.16382426
1,1,0.09882998,0.1573621
2,1,0.08448639,0.14332476
1,1,0.084471576,0.13643935
1,1,0.08446484,0.13575558
1,1,0.08445273,0.14297277
1,1,0.084451385,0.14326374
1,1,0.07170172,0.14234826
1,1,0.07807272,0.13983805
2,1,0.0972406,0.12954392
1,1,0.0972313,0.12530732
1,1,0.0972313,0.11970322
1,1,0.09405838,0.12110633
1,1,0.09086127,0.11583991
0,1,0.103552654,0.11014366
0,1,0.10516252,0.11276577
0,1,0.10515415,0.10913766
1,1,0.105157495,0.10184479
0,1,0.105157495,0.098100446
0,1,0.12427704,0.09424876
1,1,0.13545169,0.12526682
0,1,0.09561296,0.13021797
0,1,0.09561905,0.12724581
0,1,0.10041281,0.12795159
1,1,0.100425616,0.12771638
1,1,0.10042881,0.124960214
1,1,0.10043842,0.12707469
1,1,0.10041921,0.14080235
1,0,0.100409605,0.14753556
2,0,0.11634022,0.15976864
2,1,0.116362475,0.14126733
2,1,0.15149583,0.12966976
2,1,0.1705587,0.1336893
2,1,0.1706022,0.13433456
2,1,0.19608468,0.1418873
2,1,0.20415324,0.1423207
2,1,0.19609094,0.14936577
2,1,0.21364796,0.14367078
2,2,0.19928893,0.17257074
2,2,0.16897278,0.16093214
2,1,0.143424,0.15156326
1,1,0.15612553,0.15564305
0,1,0.18799089,0.15649174
0,1,0.187934,0.15876773
0,1,0.27865797,0.15303096
0,2,0.32014015,0.15809377
0,1,0.35980958,0.16099152
0,1,0.41389412,0.16322255
0,1,0.41391388,0.16380326
0,1,0.41377553,0.16818678
0,0,0.41394022,0.208529
0,0,0.4138414,0.2198041
0,0,0.369415,0.20119762
0,1,0.33135793,0.19619103
0,1,0.33148995,0.18348858
0,1,0.29955864,0.18634088
2,1,0.27129248,0.19967692
2,1,0.39111763,0.19896814
2,2,0.43757385,0.1994076
2,2,0.40075362,0.19893488
2,2,0.41667998,0.19345374
2,1,0.3815088,0.1938731
2,2,0.37195492,0.19066821
2,2,0.3319131,0.18087575
2,1,0.27908906,0.17863424
1,1,0.25828257,0.18366395
2,1,0.25828668,0.17997703
2,1,0.25829905,0.1743727
2,2,0.2534632,0.18661486
0,1,0.2531444,0.21058458
0,1,0.25316054,0.20762245
0,0,0.29590505,0.23795742
0,0,0.22446153,0.2237361
0,1,0.22459024,0.20477374
1,1,0.2247012,0.16847026
0,1,0.2246296,0.17868754
1,1,0.22467613,0.17868549
1,2,0.22480868,0.18472064
0,1,0.22460097,0.1996328
0,1,0.22461887,0.19467467
0,0,0.20063375,0.23730439
0,0,0.17677975,0.23388273
0,0,0.1481458,0.22023773
1,1,0.1068359,0.20408691
1,1,0.082916096,0.20338188
2,1,0.08769133,0.196093
2,1,0.13867636,0.1510361
2,1,0.15464082,0.14280227
2,1,0.15460877,0.14890751
2,1,0.1546556,0.14414892
1,1,0.1546285,0.14843771
2,1,0.15463342,0.14493077
1,1,0.15465069,0.14804599
0,1,0.21523549,0.14614007
0,1,0.23910098,0.14937598
0,1,0.2455318,0.15151381
0,1,0.29336268,0.14864837
0,1,0.29321775,0.15719327
0,1,0.29307765,0.17136402
0,1,0.27556106,0.16922498
0,1,0.25172865,0.15306872
0,1,0.24064513,0.14122367
0,1,0.2406643,0.13881546
0,1,0.23422562,0.1462296
0,1,0.18332829,0.17127696
0,1,0.17233402,0.17694017
1,2,0.17234226,0.18076105
1,2,0.17238627,0.18113163
2,2,0.18514085,0.17993815
1,1,0.18503158,0.18700641
1,0,0.22640666,0.19384803
1,1,0.22651502,0.188696
2,1,0.22662708,0.18021144
2,1,0.22664517,0.17463711
2,1,0.22662348,0.17472146
1,1,0.22660539,0.17303483
2,2,0.22671755,0.17884056
2,2,0.22673565,0.18196866
2,1,0.22665964,0.18136513
2,1,0.16756834,0.18911336
2,1,0.19933979,0.19789585
2,1,0.24559836,0.19214663
2,0,0.24551223,0.20926812
2,0,0.27275774,0.20137708
2,0,0.33326954,0.21074115
2,0,0.35081565,0.21091631
2,1,0.35092756,0.18942223
2,1,0.35101154,0.17302357
2,2,0.33818275,0.19695541
2,2,0.26465994,0.18005927
2,2,0.22315024,0.17455706
2,2,0.20077442,0.17360324
2,1,0.17521225,0.17188329
2,1,0.20223896,0.17212737
2,2,0.1990858,0.17183094
2,1,0.15121369,0.17387255
1,1,0.15112469,0.19189607
2,1,0.17814255,0.20219283
2,1,0.17818506,0.1872789
2,1,0.1782361,0.17573445
2,2,0.22601028,0.16584595
2,2,0.2594591,0.17524315
2,2,0.21802787,0.17518288
2,2,0.19888623,0.18197171
1,1,0.1988451,0.18060182
1,1,0.19878186,0.17861931
2,2,0.19886409,0.15699297
2,2,0.19887358,0.162726
1,2,0.17023578,0.16274875
1,1,0.16375199,0.17745265
2,1,0.1637598,0.18181282
1,1,0.1637624,0.18209627
0,0,0.16365312,0.22190152
0,0,0.14939606,0.21873538
0,1,0.17810005,0.19443877
0,1,0.17814255,0.17215936
0,1,0.18135251,0.16585669
0,1,0.19880399,0.17419912
0,1,0.22735584,0.17454323
0,1,0.23851168,0.16504425
0,1,0.23862173,0.16207126
0,1,0.2384586,0.18362135
0,1,0.23839039,0.19382267
0,1,0.16534445,0.17769021
0,0,0.13996914,0.19149372
0,1,0.108180344,0.17825514
0,1,0.124118835,0.16985646
0,1,0.10978695,0.17816743
0,1,0.109814905,0.16453587
0,1,0.111418836,0.15631178
2,1,0.11145432,0.13877481
1,1,0.11142771,0.14514628
2,1,0.14328472,0.14499746
2,1,0.14480531,0.16331461
2,1,0.15752542,0.17103265
2,1,0.16552602,0.15658048
2,1,0.20697671,0.15768874
2,1,0.23085128,0.15928484
2,1,0.23091745,0.15046188
2,1,0.23088437,0.15566315
2,1,0.23092481,0.14953132
2,1,0.26119223,0.14630806
2,2,0.24034636,0.15793456
2,2,0.21802442,0.15162677
2,1,0.17018434,0.1484398
2,1,0.17021412,0.14278531
2,1,0.17017351,0.14910991
1,1,0.14311384,0.15738796
1,1,0.14464419,0.14597245
0,2,0.17331573,0.15244867
1,1,0.17329645,0.15775079
1,2,0.1733047,0.16647477
0,1,0.17322484,0.16716437
0,1,0.17316705,0.17514761
0,0,0.16995457,0.20090455
0,0,0.14300923,0.18925303
2,1,0.1525747,0.1788916
2,1,0.17641449,0.18024169
1,1,0.18117669,0.17861411
2,1,0.18124871,0.15661128
0,1,0.3434186,0.14659303
1,1,0.34363168,0.14478967
0,1,0.34345138,0.15843682
0,1,0.34352237,0.1594935
0,1,0.35932332,0.16580611
0,1,0.40384126,0.16079547
0,2,0.40546343,0.17786442
0,1,0.46901333,0.17012139
0,1,0.51313007,0.18326743
0,1,0.5130404,0.18771698
0,1,0.48940936,0.17262644
0,1,0.48625457,0.17141242
0,0,0.39491075,0.21958521
0,0,0.34366995,0.25204575
0,0,0.34389427,0.24310586
1,0,0.31991595,0.25342834
2,1,0.3362925,0.23826258
2,1,0.33632466,0.22876129
2,1,0.33642656,0.22573951
2,1,0.3366359,0.21806133
2,1,0.3126645,0.20905611
2,1,0.31100973,0.20448934
2,1,0.3603776,0.20801264
2,1,0.36055008,0.19249421
2,2,0.3045912,0.1990776
2,2,0.26766935,0.18791077
2,1,0.18636805,0.18468474
2,1,0.17188968,0.21225432
2,1,0.17193893,0.2096968
2,1,0.17195809,0.20282733
2,1,0.17192525,0.18386522
2,1,0.1703252,0.17869456
1,1,0.17022766,0.19759351
1,1,0.1702439,0.19404957
0,0,0.16536285,0.22401075
1,1,0.13528138,0.20234042
0,1,0.13844465,0.18264326
1,1,0.1464595,0.17040257
1,2,0.14648283,0.17005673
0,1,0.1463663,0.18624207
0,1,0.14637329,0.18448193
0,1,0.1702412,0.17500511
0,0,0.17341776,0.17326285
0,1,0.18299572,0.16227788
0,1,0.15912925,0.1619075
1,1,0.15912671,0.16815169
1,1,0.18142177,0.16366771
2,1,0.18145931,0.15201786
2,1,0.21817371,0.16696648
2,0,0.21812855,0.18090238
2,0,0.30251405,0.18026012
2,0,0.31045517,0.18934114
2,0,0.37097776,0.18102169
2,1,0.3711787,0.15176524
2,2,0.37120825,0.17845665
2,2,0.36164925,0.17889558
2,2,0.4617908,0.16970454
2,1,0.43601412,0.17976636
2,1,0.43593782,0.18196607
2,1,0.3993445,0.17375536
2,2,0.39120892,0.18583038
2,2,0.35144076,0.18195157
2,1,0.2795914,0.1729565
2,1,0.26846278,0.17094618
2,1,0.26837325,0.1785801
2,1,0.26839456,0.17501652
2,2,0.2605532,0.19836447
2,2,0.18256576,0.184831
0,1,0.14425898,0.21165118
0,1,0.1252517,0.20093557
0,1,0.15069558,0.19375949
0,1,0.19188988,0.19401982
0,1,0.21101397,0.17949761
0,1,0.21087012,0.19177192
0,1,0.2156642,0.1893542
0,1,0.22364268,0.17987306
0,1,0.24273385,0.18169357
0,1,0.26333323,0.18418114
0,0,0.28062722,0.23370674
0,0,0.22202839,0.22518173
0,0,0.21571551,0.21210068
0,0,0.20935765,0.21873488
0,1,0.14760499,0.18422928
1,1,0.1016357,0.17225401
1,0,0.10163893,0.16433139
1,0,0.09528196,0.1640558
0,0,0.0952986,0.1575064
0,0,0.09531374,0.15863498
1,1,0.12710316,0.14912288
1,1,0.12713549,0.13687311
1,1,0.12712336,0.13350835
0,1,0.12711325,0.1288519
0,1,0.12707287,0.13733296
0,1,0.23665443,0.14416361
0,1,0.23663941,0.14706561
0,1,0.22552212,0.14091225
0,0,0.22552928,0.14141023
0,1,0.21601017,0.12432587
2,1,0.21612345,0.13201615
2,1,0.21612345,0.1298799
2,1,0.21611314,0.13225034
1,1,0.2160891,0.12419371
2,1,0.21613032,0.13423258
2,1,0.2161681,0.13698931
2,1,0.21616466,0.140405
2,1,0.13198906,0.14804262
2,1,0.11604247,0.15404223
2,1,0.09854096,0.14898488
2,1,0.0889807,0.11456808
2,1,0.08102827,0.11009696
1,1,0.081003815,0.12226365
1,1,0.08101925,0.12506479
1,1,0.08101668,0.12602898
1,1,0.081010245,0.12297012
1,1,0.08419648,0.12923321
1,1,0.084207185,0.1294702
1,2,0.08421387,0.1314869
1,1,0.085768744,0.13001044
0,1,0.08574967,0.14065775
0,1,0.08574695,0.14083196
0,1,0.08733624,0.15045984
0,1,0.101647,0.14167145
0,1,0.08416038,0.14892372
1,1,0.07466836,0.13833778
1,1,0.07466955,0.13432929
0,1,0.0746565,0.13943915
0,1,0.09690692,0.12539797
0,1,0.15889157,0.12401976
0,1,0.15889157,0.12510766
0,1,0.15885623,0.13192207
0,1,0.15886381,0.12479268
1,1,0.15888147,0.122835025
1,1,0.12712538,0.13586614
0,1,0.12711932,0.13635543
1,1,0.123963,0.13189414
0,1,0.12394331,0.13532965
0,1,0.12393149,0.13890184
0,1,0.12394133,0.13610956
1,1,0.12398074,0.13975793
2,2,0.111326694,0.1452033
1,1,0.108111545,0.14302492
2,1,0.095384955,0.14297335
1,1,0.09537131,0.14504215
0,1,0.09535464,0.153435
1,1,0.09536676,0.15196496
1,1,0.095374346,0.14970855
2,1,0.12397482,0.15217061
2,1,0.124026075,0.14371169
1,1,0.109670036,0.15780698
1,1,0.10967352,0.15462914
1,1,0.10965784,0.1677309
1,1,0.10966132,0.16789556
1,1,0.11129307,0.15393631
0,1,0.11124885,0.16242138
0,1,0.12871444,0.16961952
0,1,0.1589724,0.15465438
1,1,0.15892692,0.15592231
0,1,0.1589143,0.14943062
0,1,0.1334562,0.15691322
0,1,0.117602184,0.14298874
0,1,0.13031593,0.14374423
0,1,0.13032214,0.14477064
0,0,0.1303325,0.17282256
0,0,0.11761714,0.16993116
0,1,0.10968921,0.16114339
0,1,0.13035944,0.16415672
0,1,0.13358141,0.1479981
0,1,0.14791487,0.13938384
0,0,0.15579295,0.16759329
0,1,0.14469019,0.16462262
1,1,0.12563813,0.1505335
1,1,0.11610523,0.14245632
2,1,0.11613478,0.13639176
2,1,0.13519746,0.14387064
1,0,0.13522328,0.16035433
2,0,0.13522758,0.1594328
2,1,0.1352405,0.15402578
2,1,0.13526846,0.14868414
2,1,0.14640589,0.1475741
2,1,0.14643386,0.138156
2,2,0.1464595,0.16414934
2,2,0.12734595,0.15376568
2,1,0.08272088,0.13984855
1,1,0.073179655,0.14266022
1,1,0.07633952,0.14583796
1,1,0.076322526,0.15181881
2,1,0.07635288,0.1319108
2,1,0.076340735,0.135272
1,1,0.08110558,0.1392467
1,1,0.08109913,0.14305864
1,1,0.08109526,0.14254549
2,1,0.10337643,0.13587363
2,1,0.103369854,0.13736936
2,1,0.124041855,0.13887364
1,1,0.124041855,0.13767312
2,1,0.12409119,0.13252258
1,1,0.13520822,0.13171977
0,1,0.13517812,0.14106598
0,1,0.13515447,0.1286265
0,1,0.13513513,0.12965828
0,1,0.13514803,0.13118449
0,1,0.14151469,0.13336864
0,1,0.20351055,0.12941264
0,1,0.26226276,0.13298514
0,0,0.28295738,0.18132141
0,0,0.28126937,0.19604225
0,0,0.23847377,0.17020634
0,1,0.20515268,0.15845476
0,1,0.18775159,0.14920048
0,1,0.18613087,0.15089595
1,0,0.18613975,0.2009151
1,0,0.18614863,0.20009255
1,0,0.20046777,0.1986418
1,0,0.20050284,0.20054866
2,1,0.20062736,0.17168452
2,1,0.22141162,0.15766332
2,2,0.21826409,0.16740336
2,2,0.19592851,0.15716237
2,1,0.19588171,0.14982164
2,1,0.19585675,0.1618504
2,1,0.13692306,0.16366693
2,1,0.11936403,0.16900775
2,1,0.11457488,0.14890812
2,1,0.15117519,0.14858665
2,1,0.14633137,0.16138953
2,1,0.1527495,0.16012025
2,1,0.179776,0.16089575
2,1,0.20837641,0.16638577
2,1,0.21793424,0.15687859
2,1,0.24017432,0.16327424
2,1,0.2131416,0.16383617
2,1,0.20989363,0.1678282
2,1,0.20992367,0.16237068
2,1,0.20991366,0.1578861
2,2,0.19562002,0.1793719
1,2,0.13506427,0.16105287
0,2,0.17799532,0.16280076
0,2,0.18912303,0.16795695
0,1,0.19700363,0.1618526
0,1,0.20961365,0.16646849
0,1,0.22546482,0.1465943
0,1,0.2063918,0.15289082
0,1,0.18899989,0.14482348
0,1,0.20168975,0.14643231
0,1,0.18581752,0.14317629
0,1,0.18265276,0.13805577
0,0,0.16361932,0.19451472
0,0,0.14617561,0.18176346
1,1,0.09222892,0.15495534
1,1,0.066793896,0.14896664
1,1,0.069979005,0.14843668
1,1,0.071573995,0.14851789
2,1,0.10654877,0.1325586
2,1,0.10814937,0.13098122
2,1,0.1256601,0.13155195
2,1,0.1256841,0.13270491
2,1,0.1256721,0.1310199
2,1,0.12565012,0.13658959
2,1,0.1256701,0.13551942
2,1,0.117736906,0.13288409
2,1,0.08746402,0.14716467
1,1,0.087469585,0.1426374
1,1,0.10971712,0.14518128
0,1,0.13042164,0.13445415
0,1,0.16054936,0.14249466
0,1,0.17643693,0.14563549
0,1,0.17961311,0.14379263
0,1,0.17963311,0.13773076
0,1,0.23690654,0.13111323
0,1,0.23690654,0.13219129
2,0,0.6867062,0.17772293
0,0,0.68668437,0.18504187
0,0,0.6867171,0.17893206
2,1,0.6870994,0.16077316
0,1,0.6870885,0.15458474
1,1,0.687318,0.1410868
2,1,0.6875915,0.14270888
2,1,0.6876572,0.14631255
2,1,0.6877338,0.1470806
2,1,0.6877448,0.15358496
2,1,0.6561241,0.1540919
2,1,0.59999365,0.17162907
0,0,0.3237787,0.24709618
2,0,0.26717132,0.23417266
1,1,0.26720533,0.22975452
1,0,0.2670779,0.23530969
2,1,0.2673967,0.24104732
2,1,0.24826138,0.24087727
0,1,0.24800877,0.20638192
0,1,0.24791025,0.19239527
0,1,0.24783541,0.18524264
1,1,0.24781573,0.18065038
0,1,0.24770162,0.18889567
0,1,0.24770555,0.18382461
0,0,0.24938844,0.22288203
0,0,0.26539952,0.20738612
0,1,0.26553878,0.2013461
0,1,0.26546282,0.20606095
2,1,0.24175335,0.19081475
2,1,0.24174951,0.19079295
2,1,0.2656148,0.1787081
2,1,0.27661198,0.19354072
2,1,0.29887286,0.19290718
1,0,0.29870665,0.20796208
2,1,0.299044,0.17674948
2,1,0.32928225,0.17703539
2,2,0.3485707,0.19540039
2,2,0.39004666,0.20157546
2,2,0.31656644,0.19218989
2,2,0.27671316,0.19613849
2,1,0.23194484,0.21330625
2,1,0.23200013,0.19806908
2,2,0.2318859,0.17306173
2,2,0.25103274,0.1746701
2,1,0.30332386,0.17472856
2,2,0.30501366,0.17954856
2,1,0.23499897,0.18428618
2,1,0.21906848,0.1856783
2,1,0.2142483,0.1578368
2,1,0.23160265,0.16736975
2,1,0.2317681,0.16595896
2,1,0.23172028,0.16466556
2,1,0.21586616,0.1630672
2,1,0.16021065,0.16926701
2,2,0.1522577,0.16901062
1,1,0.12205174,0.16651444
1,1,0.12198793,0.18431777
1,1,0.121997595,0.1817566
1,1,0.12199179,0.1759713
2,1,0.12521794,0.15843117
2,1,0.16643682,0.14895162
1,0,0.16632345,0.18098226
2,1,0.18072575,0.17006269
2,1,0.1806742,0.17713724
1,1,0.18067993,0.17617396
1,1,0.18073721,0.16605018
1,2,0.18074295,0.16875857
1,2,0.16487262,0.16296187
2,1,0.1648073,0.15908796
2,1,0.16479425,0.1630155
1,1,0.16479686,0.16063514
1,1,0.16472898,0.16409431
1,0,0.16468985,0.21087298
1,0,0.16471334,0.20742023
0,0,0.15358065,0.21915808
1,0,0.1488991,0.20863856
2,1,0.14895573,0.18705112
2,1,0.1490313,0.16504748
2,2,0.14424525,0.16840874
2,2,0.117298335,0.15941551
2,1,0.14257652,0.14721367
2,1,0.1203865,0.15289396
2,1,0.12039795,0.15800133
1,1,0.12035791,0.16478752
1,1,0.12035409,0.15180868
2,1,0.120392226,0.1503483
2,1,0.12038078,0.15362662
2,1,0.120352186,0.16238391
2,1,0.12037316,0.15655972
1,1,0.12036744,0.15330979
2,1,0.109298274,0.1612588
1,1,0.09660152,0.1584629
1,1,0.09499082,0.1633888
1,1,0.09499834,0.15385464
2,1,0.07601432,0.15343891
2,1,0.09341207,0.15909454
2,1,0.10133316,0.14943974
2,1,0.1013444,0.14355126
2,1,0.08074603,0.15156229
2,1,0.10445848,0.16999282
2,1,0.10447336,0.15942419
2,1,0.10450479,0.14534746
1,1,0.104491554,0.12745729
2,1,0.104491554,0.12372099
2,2,0.10450313,0.12824458
1,1,0.10765796,0.12922746
0,1,0.11555204,0.12512416
0,1,0.115520954,0.12786014
0,1,0.11551547,0.122223735
1,1,0.11553375,0.119777575
1,1,0.11551364,0.120630495
0,1,0.10915303,0.14196391
0,1,0.099672504,0.124891125
1,1,0.07280209,0.12122405
2,1,0.10762899,0.12088075
2,1,0.12186629,0.12212373
2,1,0.12187594,0.11400322
2,1,0.14092982,0.116681844
2,1,0.14094545,0.11601135
2,1,0.13301452,0.11016823
2,1,0.11874604,0.11043277
2,1,0.10128986,0.10964131
2,1,0.101294674,0.108167715
2,1,0.101305895,0.10787128
2,1,0.10130109,0.106953084
2,1,0.09022128,0.108832546
2,1,0.08700742,0.10510956
2,1,0.09017132,0.11377436
2,1,0.08699641,0.10983114
1,1,0.086981274,0.11376865
1,1,0.08699228,0.11674213
1,1,0.08698402,0.11905298
2,1,0.08700742,0.110027574
1,1,0.08700191,0.10685505
1,1,0.08700467,0.10529101
1,1,0.08699228,0.103949025
1,1,0.08698678,0.10507886
2,1,0.09647624,0.10644956
1,0,0.113821395,0.15490413
2,0,0.1138232,0.16346522
2,0,0.1138124,0.16012754
2,1,0.150238,0.14548044
2,1,0.17715353,0.12893707
2,1,0.17242743,0.12533775
2,2,0.15656382,0.12881619
2,2,0.15657373,0.13144858
2,2,0.15657125,0.13261576
1,2,0.1375668,0.13177969
1,2,0.13440435,0.1333926
1,1,0.13434063,0.12819253
1,1,0.13433638,0.14007609
0,1,0.13433214,0.14436612
0,1,0.13431728,0.1469877
0,1,0.13427271,0.16262579
0,1,0.120085955,0.15185009
0,1,0.10904264,0.14359851
0,1,0.14386669,0.13113597
0,1,0.16442688,0.13130033
0,1,0.16441908,0.13067764
0,1,0.16441128,0.12941793
1,1,0.16441648,0.13114694
0,1,0.16440348,0.13641149
0,1,0.14066254,0.1711274
1,1,0.12174683,0.15959527
1,1,0.12173336,0.156516
1,1,0.12175068,0.14676563
1,1,0.12178341,0.14269677
0,1,0.12174106,0.15400721
1,1,0.12180653,0.155563
1,1,0.11233111,0.15739973
1,1,0.11233644,0.16001792
2,1,0.11233644,0.15792549
0,1,0.11226894,0.1749516
1,1,0.11231689,0.17007962
0,1,0.112279594,0.16322018
0,1,0.117029354,0.15791556
0,1,0.11698865,0.17341347
0,1,0.071169876,0.16197899
1,1,0.07118113,0.15005349
0,1,0.082256354,0.14257932
0,1,0.106004275,0.13533626
0,1,0.12812199,0.1387628
0,1,0.12813617,0.13859354
0,1,0.12652022,0.14720096
0,1,0.11705897,0.14108804
0,1,0.14393951,0.14236584
0,1,0.15979749,0.1454577
0,1,0.15982783,0.1365434
0,1,0.1597722,0.15173662
0,1,0.14715423,0.14857663
0,1,0.12658028,0.14462909
0,1,0.10919622,0.13478315
0,0,0.10922561,0.16079739
0,0,0.12346461,0.16367671
0,0,0.17412777,0.15790768
0,0,0.17413053,0.16063173
0,1,0.14883073,0.14648408
0,1,0.14889202,0.1312479
0,1,0.1488991,0.12325272
0,1,0.16472898,0.12003619
0,1,0.16472898,0.12302412
0,1,0.16790217,0.123327985
0,1,0.14728473,0.12685113
0,1,0.15045929,0.12453183
0,1,0.15685654,0.15346622
0,1,0.16321744,0.14521146
0,1,0.15376323,0.14310445
0,1,0.1600913,0.14703007
0,1,0.17593355,0.14752954
0,1,0.16167636,0.14842634
0,1,0.14743651,0.1572196
0,1,0.22676097,0.14559206
0,1,0.23621173,0.15986893
0,1,0.22360012,0.15477231
0,1,0.22357176,0.15815082
0,1,0.18874209,0.14563534
0,1,0.1872154,0.14341
0,1,0.18726295,0.1428983
0,1,0.20631973,0.14315674
0,1,0.20631973,0.14699051
0,2,0.20636559,0.14741044
0,1,0.20461251,0.15012904
0,1,0.12700227,0.17723697
2,2,0.0953304,0.18146694
2,1,0.11278255,0.18086116
2,1,0.11756109,0.1708604
2,1,0.11754428,0.16972916
1,1,0.117523745,0.17426327
0,1,0.14137307,0.14937674
0,1,0.19703807,0.15363464
0,1,0.19703807,0.15734148
1,1,0.19696921,0.16635792
0,1,0.19691291,0.17819764
0,1,0.19693793,0.17145073
0,1,0.19696608,0.14240624
1,1,0.19693168,0.14084265
0,1,0.19685665,0.16166693
0,1,0.1937123,0.15174128
1,1,0.17465863,0.14371237
1,1,0.19849147,0.13396703
2,1,0.19871235,0.14592043
2,2,0.19882298,0.16853254
2,2,0.15103579,0.17125207
0,1,0.14458214,0.17737062
0,1,0.15575334,0.17438014
0,1,0.16523936,0.18074867
0,2,0.16525511,0.17654678
0,1,0.17633602,0.16734098
0,1,0.18743546,0.16957298
0,1,0.18745036,0.17510289
0,1,0.1874057,0.17606236
0,1,0.18415621,0.18353118
0,0,0.13501494,0.20765823
0,0,0.12868173,0.19176066
0,1,0.15411748,0.18104452
0,1,0.14147869,0.1649286
0,1,0.12719005,0.16266455
1,1,0.12719005,0.16068071
1,1,0.12719612,0.13739201
1,1,0.12722039,0.13739935
0,1,0.12718196,0.14622767
0,1,0.12717792,0.14772129
1,1,0.111275375,0.14891489
1,1,0.11128422,0.147214
1,1,0.10337315,0.14577566
1,1,0.097013265,0.14524509
2,2,0.101839475,0.14959055
2,2,0.0954821,0.16150911
1,1,0.050894633,0.15633439
1,1,0.0747301,0.16168992
0,1,0.07473485,0.13292207
0,1,0.09700246,0.12466887
0,1,0.1145111,0.12581342
0,1,0.116090454,0.12158397
0,1,0.116077535,0.12337607
1,1,0.116086766,0.12030637
1,1,0.11607938,0.13908353
0,1,0.11606646,0.14287102
0,1,0.09382653,0.13328433
0,1,0.09383847,0.12825635
1,1,0.09382504,0.12568906
0,1,0.11291349,0.12944481
1,1,0.112942226,0.12957354
0,1,0.14957672,0.13290966
1,1,0.14958863,0.13537613
1,1,0.1495577,0.13892752
0,1,0.14953628,0.14687808
1,1,0.14951962,0.15169087
0,1,0.3451347,0.16910253
0,1,0.35474533,0.15893374
0,1,0.41361755,0.15259174
0,1,0.48050916,0.14435333
0,1,0.49945125,0.15716179
0,1,0.49956247,0.14672878
0,1,0.49957043,0.15127376
0,2,0.53818226,0.1524151
0,1,0.53801095,0.16053931
0,1,0.5378997,0.16446367
0,1,0.5378825,0.16389501
0,1,0.53770286,0.16886692
0,0,0.25305578,0.20849168
0,0,0.2229264,0.21150765
1,1,0.18163568,0.20594218
2,1,0.1817631,0.19980325
2,1,0.1817718,0.19630638
2,1,0.18167621,0.21936919
2,1,0.23753726,0.18371148
2,1,0.25350764,0.1844424
2,1,0.25681517,0.17909469
2,1,0.2423624,0.19231008
2,1,0.2295589,0.19469078
2,1,0.27102864,0.18708089
2,1,0.23426294,0.17779514
2,1,0.23422936,0.17249922
2,1,0.24217704,0.17295699
2,1,0.27882668,0.17040572
2,1,0.30590296,0.17041469
2,1,0.29950136,0.17349741
2,2,0.24838787,0.17701034
2,1,0.24189185,0.17997226
2,1,0.2419111,0.17324236
